id,url,title,duration,timestamp,tabs,thumbnail,source_name,usage_rights,reuse_policy
kSMuW-ZZvIg,https://www.youtube.com/watch?v=kSMuW-ZZvIg,Mercedes-AMG S63 2019 Coupe - Detalles en vivo,1715.0,,videos,https://i.ytimg.com/vi/kSMuW-ZZvIg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAr5hHdAM8PAtiPiWK3Gl1Jnyr5qQ,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
e4evkcPeJIc,https://www.youtube.com/watch?v=e4evkcPeJIc,Mercedes-AMG S63 2019 Coupe - Encendido,62.0,,videos,https://i.ytimg.com/vi/e4evkcPeJIc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB76nox7cgyMNHKWEZYk_571riXdQ,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
RaV7yamBqHU,https://www.youtube.com/watch?v=RaV7yamBqHU,Volkswagen Tiguan 2.0T SE 2019 | Detalles en vivo,1537.0,,videos,https://i.ytimg.com/vi/RaV7yamBqHU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQQjFFWqjElykEvzgLR7nhz2NLLg,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
owTi9YjedF8,https://www.youtube.com/watch?v=owTi9YjedF8,Volkswagen Tiguan 2.0T SE 2019 | Encendido,64.0,,videos,https://i.ytimg.com/vi/owTi9YjedF8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFXNU7ux-ld3WXd4ot10ZDg0S9hg,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
lP5lYhmEKFc,https://www.youtube.com/watch?v=lP5lYhmEKFc,Ferrari Testarossa | Detalles en vivo,996.0,,videos,https://i.ytimg.com/vi/lP5lYhmEKFc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQAL2H4RNO4e3HZvKfq2gZgnHpAw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
rISj-9HTWos,https://www.youtube.com/watch?v=rISj-9HTWos,Mercedes-AMG G63 2019 | Detalles en vivo,1864.0,,videos,https://i.ytimg.com/vi/rISj-9HTWos/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6biEoIfH_FS5FOWKymISj96tBrQ,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
3kR7z1mHIKw,https://www.youtube.com/watch?v=3kR7z1mHIKw,Mercedes-AMG G63 2019 | Encendido,62.0,,videos,https://i.ytimg.com/vi/3kR7z1mHIKw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLChwg1-Tkk4ASR0DdCRQrHvFbXUyQ,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
3yXBmUBCn1o,https://www.youtube.com/watch?v=3yXBmUBCn1o,RAM 2500 Heavy Duty 2019 | Encendido,61.0,,videos,https://i.ytimg.com/vi/3yXBmUBCn1o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAklUx9XwCc7IKiKSH4cpdSzttgeQ,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
4KPoL_NCncA,https://www.youtube.com/watch?v=4KPoL_NCncA,Nissan 370Z Roadster 2019 | Detalles en vivo,1450.0,,videos,https://i.ytimg.com/vi/4KPoL_NCncA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCzsyPk5XbtzD8Ju0Qpjc8mpbbxBA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
MI1aPCXvRt0,https://www.youtube.com/watch?v=MI1aPCXvRt0,Nissan 370Z Roadster 2019 | Encendido,62.0,,videos,https://i.ytimg.com/vi/MI1aPCXvRt0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7Uae7vIq5aE5oVn69ZDuHWj-XUw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
_v8Hl7UVmT0,https://www.youtube.com/watch?v=_v8Hl7UVmT0,BMW M5 Competition 2019 | Detalles en vivo (Imagen vertical),1641.0,,videos,https://i.ytimg.com/vi/_v8Hl7UVmT0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXbtNBwndeCo9Vr3myGbPktKJ_-w,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
4Angf0LXRpU,https://www.youtube.com/watch?v=4Angf0LXRpU,BMW M5 Competition Exhaust Sound,62.0,,videos,https://i.ytimg.com/vi/4Angf0LXRpU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvbAgOOs7bH5CygirQyv77GcOuzw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
tBOK-UlXo3s,https://www.youtube.com/watch?v=tBOK-UlXo3s,BMW i8 Roadster 2019 | Detalles en vivo (Imagenes vertical),882.0,,videos,https://i.ytimg.com/vi/tBOK-UlXo3s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDDrRaAIpK_eHys3nRCM306CiBcA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
GwAsdkRHNdI,https://www.youtube.com/watch?v=GwAsdkRHNdI,BMW i8 Roadster 2019 | Encendido,58.0,,videos,https://i.ytimg.com/vi/GwAsdkRHNdI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDiB6o6I61LUSAV5EaC0asxmfo1KQ,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
HqxA3q5cvhk,https://www.youtube.com/watch?v=HqxA3q5cvhk,BMW Alpina B7 2020 | Detalles en vivo (Imagenes en Vertical),1977.0,,videos,https://i.ytimg.com/vi/HqxA3q5cvhk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD__uLjiZZ88_dIkgKcX97LIf-K2w,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
FM38pQ_dWiw,https://www.youtube.com/watch?v=FM38pQ_dWiw,BMW ALPINA B7 2020 | Encendido,61.0,,videos,https://i.ytimg.com/vi/FM38pQ_dWiw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTY4tTH3MzdVs4h5MbuewAKWxI8g,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
DUmOtXmBPWM,https://www.youtube.com/watch?v=DUmOtXmBPWM,Hyundai Santa Fe 2019 | Detalles en vivo (Imagenes en Vertical),1557.0,,videos,https://i.ytimg.com/vi/DUmOtXmBPWM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8tNL5DxN6YRjEvpQcrFfAsByEXQ,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
yDjn2uDUcoU,https://www.youtube.com/watch?v=yDjn2uDUcoU,Hyundai Santa Fe 2019 | Encendido,61.0,,videos,https://i.ytimg.com/vi/yDjn2uDUcoU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4HXezQ_iHAxip02SCQffMIHteag,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
cgKQBa2NDIw,https://www.youtube.com/watch?v=cgKQBa2NDIw,Mazda MX-5 Miata 30 Aniversario | Detalles en vivo (Imagenes en Vertical),880.0,,videos,https://i.ytimg.com/vi/cgKQBa2NDIw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDnInMmJUDjZdahEgswLELDT41AkQ,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
GZEScog1c7g,https://www.youtube.com/watch?v=GZEScog1c7g,Acura NSX 2019 | Detalles en vivo (Imagenes en Vertical),2626.0,,videos,https://i.ytimg.com/vi/GZEScog1c7g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBNNTrposQurq7_BODV5QTgaroV1w,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
y_AM80Xhs8I,https://www.youtube.com/watch?v=y_AM80Xhs8I,Acura NSX 2019 | Encendido,64.0,,videos,https://i.ytimg.com/vi/y_AM80Xhs8I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtwejLyFRXA5iszDlliWVy-FIgbQ,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
46aKsKvKcJw,https://www.youtube.com/watch?v=46aKsKvKcJw,Ford F-150 Harley Davidson 2019 | Detalles en vivo (Imagenes en Vertical),624.0,,videos,https://i.ytimg.com/vi/46aKsKvKcJw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCImK1n6IiGMbhaNoTqhPzlOsmHjA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
5uZvT-3A5gc,https://www.youtube.com/watch?v=5uZvT-3A5gc,Volkswagen Jetta GLI 2020 | Detalles en vivo (Imagenes en Vertical),739.0,,videos,https://i.ytimg.com/vi/5uZvT-3A5gc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKutKqopHI25p3UIcRnLSFZx50cA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
BZ1go33cRaM,https://www.youtube.com/watch?v=BZ1go33cRaM,Mercedes-Benz E450 Coupe 2019 | Detalles en vivo (Imagenes en Vertical),2398.0,,videos,https://i.ytimg.com/vi/BZ1go33cRaM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1vSlPxmey4voUVjhs-ilxvaTO3g,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
hEi6eYlNxdc,https://www.youtube.com/watch?v=hEi6eYlNxdc,Mercedes-Benz E450 Coupe 2019 | Encendido,64.0,,videos,https://i.ytimg.com/vi/hEi6eYlNxdc/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIF4oVjAP&rs=AOn4CLDOtTdnRyTkOwmlH_wZiTef4VFpiw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
gWYb1jB-RJI,https://www.youtube.com/watch?v=gWYb1jB-RJI,Nissan Rogue Sport 2019 | Encendido,64.0,,videos,https://i.ytimg.com/vi/gWYb1jB-RJI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwoiRj0qrnDqAAenr0KqcW_bkv9g,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
YvNFP88m8Bg,https://www.youtube.com/watch?v=YvNFP88m8Bg,Acura MDX A-Spec 2019 | Encendido,63.0,,videos,https://i.ytimg.com/vi/YvNFP88m8Bg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTYQaEtTPTep2_iOO8dUemSzIBIA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
2MPjrcyt0yo,https://www.youtube.com/watch?v=2MPjrcyt0yo,Audi Q8 2019 | Detalles en vivo (Imagenes en Vertical),1646.0,,videos,https://i.ytimg.com/vi/2MPjrcyt0yo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCpeBJwadYFeYupg8s0-4D3mvWTfg,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
90CDUeCp9sY,https://www.youtube.com/watch?v=90CDUeCp9sY,Audi Q8 2019 | Encendido,61.0,,videos,https://i.ytimg.com/vi/90CDUeCp9sY/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFIoUTAP&rs=AOn4CLAbFxcF9SP_ZtA0B6OKi-ea58ISdw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
1falqkrPNPc,https://www.youtube.com/watch?v=1falqkrPNPc,Ford Mustang Shelby GT500 2020 | A Bordo,473.0,,videos,https://i.ytimg.com/vi/1falqkrPNPc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDaicP7FzXnqPFpq9hzcPZ4M9BE0g,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
VWYN2FN3spM,https://www.youtube.com/watch?v=VWYN2FN3spM,Subaru WRX STi S209 | A Bordo en vivo desde NAIAS,530.0,,videos,https://i.ytimg.com/vi/VWYN2FN3spM/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhyIEcoRDAP&rs=AOn4CLAOTsw69VSFeHeF1low4h4l6hGkCw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
K7DWPRtTBMI,https://www.youtube.com/watch?v=K7DWPRtTBMI,RAM Heavy Duty 2019 | Detalles en vivo desde NAIAS,842.0,,videos,https://i.ytimg.com/vi/K7DWPRtTBMI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDo5iUeq9dvXugnkXpRTc2UGPw9mA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
3Mjitj63mdk,https://www.youtube.com/watch?v=3Mjitj63mdk,Toyota Supra 2020 | A Bordo en vivo desde NAIAS,607.0,,videos,https://i.ytimg.com/vi/3Mjitj63mdk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCNBWp6P_gG1FTWheQgWVMgoSUX5w,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
zcbjcbmdlZ0,https://www.youtube.com/watch?v=zcbjcbmdlZ0,Range Rover Sport P400e 2019 | Detalles en vivo,2208.0,,videos,https://i.ytimg.com/vi/zcbjcbmdlZ0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIEYoRjAP&rs=AOn4CLBkskXnE9hTU_HfNvnuBH9xLlSpTA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
N9cirJk6Bw8,https://www.youtube.com/watch?v=N9cirJk6Bw8,Range Rover Sport P400e 2019 | Encendido,62.0,,videos,https://i.ytimg.com/vi/N9cirJk6Bw8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBxNhJNxpKlyKrbRxocd2JkDHPIxw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
DrlwJLm_yb8,https://www.youtube.com/watch?v=DrlwJLm_yb8,Lamborghini Countach LP5000 QV 1988 | Encendido,61.0,,videos,https://i.ytimg.com/vi/DrlwJLm_yb8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZ5lA2j-lEGmpTLmPaSruz84AkJA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
PJjJS3GBwEk,https://www.youtube.com/watch?v=PJjJS3GBwEk,Nissan Armada Platinum Reserve 2019 | Detalles en vivo,1921.0,,videos,https://i.ytimg.com/vi/PJjJS3GBwEk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOnXzrjgo78Ny5GpICDILwpYh2Rw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
6HpROJutBf0,https://www.youtube.com/watch?v=6HpROJutBf0,Nissan Armada Platinum Reserve 2019 | Encendido,62.0,,videos,https://i.ytimg.com/vi/6HpROJutBf0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfMdrnqeAHX-yJuBTl2cQvMhtghg,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
6mf01-xS9QY,https://www.youtube.com/watch?v=6mf01-xS9QY,Nissan Murano Platinum 2018 | Encendido,62.0,,videos,https://i.ytimg.com/vi/6mf01-xS9QY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCUNSNxJ3E0fWXe_Ivf3xIiYbM2DA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
1NruQxw4sy8,https://www.youtube.com/watch?v=1NruQxw4sy8,Mercedes-AMG GT c Roadster | Detalles en vivo,2077.0,,videos,https://i.ytimg.com/vi/1NruQxw4sy8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBeJPZkUGSXjxnsxp7qJw4E-r8jiw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
W9xyKAy3ljs,https://www.youtube.com/watch?v=W9xyKAy3ljs,Mercedes-AMG GT c Roadster | Encendido,62.0,,videos,https://i.ytimg.com/vi/W9xyKAy3ljs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZxkSS4ZZSjJIq-LNLULXbHa8MUw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
Ez9grzlxUoI,https://www.youtube.com/watch?v=Ez9grzlxUoI,Ford Ranger 2019 | Encendido,62.0,,videos,https://i.ytimg.com/vi/Ez9grzlxUoI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMhkJnOz8YcT1IJdFak056s5BKOg,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
kCicB-bARec,https://www.youtube.com/watch?v=kCicB-bARec,Cadillac CTS-V Sedán 2019 | Detalles en vivo,2083.0,,videos,https://i.ytimg.com/vi/kCicB-bARec/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBas6WFDhr-KTwqA-FFkiwGWFrPag,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
e7raYHHZBr0,https://www.youtube.com/watch?v=e7raYHHZBr0,Cadillac CTS-V Sedán 2019 | Encendido,62.0,,videos,https://i.ytimg.com/vi/e7raYHHZBr0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBRTIQAWo3UgacZpiexMUom-5KT0A,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
W9nrUviX4YA,https://www.youtube.com/watch?v=W9nrUviX4YA,Audi e-tron | Detalles en vivo,2140.0,,videos,https://i.ytimg.com/vi/W9nrUviX4YA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAcVBCgRbuCk4r1MDFAeOGIwaW2sw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
pYWR3JUzOKs,https://www.youtube.com/watch?v=pYWR3JUzOKs,Audi e-tron | Encendido,63.0,,videos,https://i.ytimg.com/vi/pYWR3JUzOKs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9MGVB8wkDw6pyLSpFdlOYjsOv_A,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
EwCBvnm2LV4,https://www.youtube.com/watch?v=EwCBvnm2LV4,Rezvani TANK Military Edition 2018 | Detalles en vivo,1212.0,,videos,https://i.ytimg.com/vi/EwCBvnm2LV4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDg4tCN7n4CPT8o86j9pgTJjc2ASg,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
jBjmdRVBcIQ,https://www.youtube.com/watch?v=jBjmdRVBcIQ,Rezvani TANK Military Edition 2018 | Encendido,63.0,,videos,https://i.ytimg.com/vi/jBjmdRVBcIQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWCW5gG8KB9hvwNDLHqLC7UZU3bw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
VDPn1BuILtc,https://www.youtube.com/watch?v=VDPn1BuILtc,Mercedes-AMG E63 S 2018 | Detalles en vivo,2088.0,,videos,https://i.ytimg.com/vi/VDPn1BuILtc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyUgntPCZYHHoRSEZqrQdXLuBiog,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
N6jxca_Gvx8,https://www.youtube.com/watch?v=N6jxca_Gvx8,Mercedes-AMG E63 S 2018 | Encendido,62.0,,videos,https://i.ytimg.com/vi/N6jxca_Gvx8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2uBKVvdCYdRnFfoJ7B4u4yK5r1g,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
ZUMO-S7qpqA,https://www.youtube.com/watch?v=ZUMO-S7qpqA,Jaguar I-Pace HSE 2019 | Detalles en vivo,2097.0,,videos,https://i.ytimg.com/vi/ZUMO-S7qpqA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqFA79-FsRG0n72YVTTsA3DtOrPg,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
HresaL56ds4,https://www.youtube.com/watch?v=HresaL56ds4,Jaguar I-Pace HSE 2019 | Encendido,62.0,,videos,https://i.ytimg.com/vi/HresaL56ds4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLvOI5LovExZyZx2WRrdYzKSe6ZA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
rKbptgvbPoY,https://www.youtube.com/watch?v=rKbptgvbPoY,Jaguar XE SV Project 8 | Detalles en vivo,2189.0,,videos,https://i.ytimg.com/vi/rKbptgvbPoY/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIEooQjAP&rs=AOn4CLCYaropc97uSpVRob_hl3wUfB0YOw,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
jkMfxc-f1X8,https://www.youtube.com/watch?v=jkMfxc-f1X8,Jaguar XE SV Project 8 | Encendido,62.0,,videos,https://i.ytimg.com/vi/jkMfxc-f1X8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwWf1dJ3KrotLQ6J91er-ZLlIKJA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
GtJdEk8jNxU,https://www.youtube.com/watch?v=GtJdEk8jNxU,Dodge Challenger SRT Hellcat Redeye | Detalles en vivo,2319.0,,videos,https://i.ytimg.com/vi/GtJdEk8jNxU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDb3UwUUff6-EMN3A__HE4-Dq9dPg,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
B8AVqahRIo4,https://www.youtube.com/watch?v=B8AVqahRIo4,Dodge Challenger SRT Hellcat Redeye | Encendido,62.0,,videos,https://i.ytimg.com/vi/B8AVqahRIo4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmA0zdmSW954s-08Ol-wscIEVI8A,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
qG-qeBJpse8,https://www.youtube.com/watch?v=qG-qeBJpse8,Ford Mustang GT 2018 | Detalles en vivo,1837.0,,videos,https://i.ytimg.com/vi/qG-qeBJpse8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBL5MJ8Rl7qgCh5nRBKPkyejxO0A,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
xDT_dXN-Zcs,https://www.youtube.com/watch?v=xDT_dXN-Zcs,Ford Mustang GT 2018 | Encendido,62.0,,videos,https://i.ytimg.com/vi/xDT_dXN-Zcs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDhpbB-1AYeRX9ORmtQ6aHqIIIa-Q,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
1yKVMUTVZ5I,https://www.youtube.com/watch?v=1yKVMUTVZ5I,Subaru Forester Limited 2019 | Detalles en vivo,2388.0,,videos,https://i.ytimg.com/vi/1yKVMUTVZ5I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-02qwTMr_IJAwK-llMhpnSQIGYA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
zsoHGdz2_7o,https://www.youtube.com/watch?v=zsoHGdz2_7o,Subaru Forester Limited 2019 | Encendido,62.0,,videos,https://i.ytimg.com/vi/zsoHGdz2_7o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBER8IjTM3Xeo7E7Ze_-b77fmC6LQ,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
4FR8S9Bv6mo,https://www.youtube.com/watch?v=4FR8S9Bv6mo,Jeep Cherokee Overland 2019 | Detalles en vivo,885.0,,videos,https://i.ytimg.com/vi/4FR8S9Bv6mo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDHIJ3mL1rWBijV29zDleTWs_YSnA,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
R-5q2cZNGPw,https://www.youtube.com/watch?v=R-5q2cZNGPw,Jeep Cherokee Overland 2019 | Encendido,62.0,,videos,https://i.ytimg.com/vi/R-5q2cZNGPw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEpDiJp_Oc1Hmu_Wvcx4VIVQ5fnQ,Jaime Gabaldoni,external-reference,embed_link_and_summarize_only
