id,url,title,duration,timestamp,tabs,thumbnail,source_name,usage_rights,reuse_policy
EwAe3AUwwW8,https://www.youtube.com/watch?v=EwAe3AUwwW8,"De proveedor a víctima, nadie se salva, nadie responde Parte 1 | Fraudeame la Nave #137",1538.0,,videos,https://i.ytimg.com/vi/EwAe3AUwwW8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDTLu5F6n3UUnkMVfezvblS6CC5rg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
XHToGXJVvjE,https://www.youtube.com/watch?v=XHToGXJVvjE,"256. Nueva intro Formula 1, RAV4, Versa y Sentra, Miniván GAC, Preventa Junior",10023.0,,videos,https://i.ytimg.com/vi/XHToGXJVvjE/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAArgIigIMCAAQARhBIFsocjAP&rs=AOn4CLD-akEwCKnaGRQoB0-Fl_zU_tD_WQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
bbU3CbnL3cQ,https://www.youtube.com/watch?v=bbU3CbnL3cQ,Maserati Grecale Modena | PruebameLa... Nave #239,1970.0,,videos,https://i.ytimg.com/vi/bbU3CbnL3cQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBRxbEkdE-20-uocU_C4_qdyB8iGw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
JL6wRkUtnHk,https://www.youtube.com/watch?v=JL6wRkUtnHk,"Pick up con pantallota, sin bolsas de aire = lesion de por vida Parte 1 | Fraudeame la Nave #136",977.0,,videos,https://i.ytimg.com/vi/JL6wRkUtnHk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCBcsbXDww9MbPunmuuQUGkDXdJgQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
yWhCo4BqI2M,https://www.youtube.com/watch?v=yWhCo4BqI2M,"Reportes de robo, revisiones de rutina y más... | Fraudeame la nave #135",5212.0,,videos,https://i.ytimg.com/vi/yWhCo4BqI2M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBq-oUQMaWyoBKzHASz92xpZ4ccLg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
a3gHZ3vj1Q0,https://www.youtube.com/watch?v=a3gHZ3vj1Q0,"255. ¡Nos Hackearon!, Maserati Grecale Modena, Dongfeng Shine Max",9292.0,,videos,https://i.ytimg.com/vi/a3gHZ3vj1Q0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAArgIigIMCAAQARhBIFsocjAP&rs=AOn4CLA6Gv4pxLi9FW3H4HRgZD5arrA9Ag,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
lBeTl0-CaL0,https://www.youtube.com/watch?v=lBeTl0-CaL0,"¿El Maserati más ""BARATO"" es un error? (Grecale 2025)",304.0,,videos,https://i.ytimg.com/vi/lBeTl0-CaL0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBz_p4RreH7RAKQNUKnqkUtITpcdQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
ezZsbMbcSu8,https://www.youtube.com/watch?v=ezZsbMbcSu8,"254. Geely EX2, Lexus, Formula 1, Subaru",8536.0,,videos,https://i.ytimg.com/vi/ezZsbMbcSu8/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAArgIigIMCAAQARhBIFsocjAP&rs=AOn4CLDZFQcgRlTnuiTz7IWqR-ZJgRYcoQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
uQm6QWOVlow,https://www.youtube.com/watch?v=uQm6QWOVlow,"Así debe de operar la Fiscalía, que no te sorprendan | Fraudeame la nave #134",3309.0,,videos,https://i.ytimg.com/vi/uQm6QWOVlow/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGgIZn8y443Ev2lDpRX2HnFeXhYw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
NnVs38HQmBI,https://www.youtube.com/watch?v=NnVs38HQmBI,"Nuevo, arrendado y ... robado? | Fraudeame la Nave #133",2556.0,,videos,https://i.ytimg.com/vi/NnVs38HQmBI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBy6HspZnV7wpfLBk4JgKq8y6itRQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
KoYHV92IEiU,https://www.youtube.com/watch?v=KoYHV92IEiU,"Los tiempos del Negro Durazo, ¿De vuelta? | Capitulo especial de FraudeameLa Nave #132",2924.0,,videos,https://i.ytimg.com/vi/KoYHV92IEiU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBg4AE3-9z-Uyt3yM_w7tEENKvDZg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
